customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-104542,Female,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,76.76,2987.44,No
CUST-106870,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),78.66,5480.43,No
CUST-100013,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),79.02,2310.79,No
CUST-105973,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.76,577.29,No
CUST-105109,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),76.26,312.5,Yes
CUST-105160,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,76.6,704.28,No
CUST-103411,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.42,668.12,No
CUST-100140,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.03,613.26,No
CUST-105324,Female,1,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.7,693.03,No
CUST-103552,Female,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.67,945.28,Yes
CUST-105559,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),65.0,3055.48,No
CUST-103676,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,54.89,600.21,No
CUST-101753,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.7,1090.45,No
CUST-106335,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,78.64,2751.23,No
CUST-102408,Male,0,Yes,No,69,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.9,4066.75,No
CUST-100000,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.55,1675.1,No
CUST-105615,Female,1,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,86.61,1448.92,No
CUST-103640,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.07,4798.57,No
CUST-102381,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,68.99,59.44,No
CUST-104913,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.07,2385.71,No
CUST-100183,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.22,640.15,Yes
CUST-106692,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.0,355.23,No
CUST-105448,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.26,1172.34,No
CUST-104683,Male,0,No,No,39,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),56.49,2191.77,No
CUST-104339,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),54.06,2603.07,No
CUST-103324,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.71,2751.94,No
CUST-102958,Female,0,No,No,27,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,52.81,1426.75,Yes
CUST-105794,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,47.71,2660.02,No
CUST-102370,Male,0,No,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.35,5143.05,No
CUST-102455,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),96.46,1665.66,No
CUST-105841,Female,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),73.03,2661.71,No
CUST-100616,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.61,476.26,No
CUST-101289,Female,0,Yes,No,54,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),55.3,2992.47,No
CUST-105803,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,89.52,1706.02,No
CUST-104296,Male,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,57.12,2237.49,No
CUST-106186,Male,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.07,1886.25,No
CUST-103959,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.88,3851.75,Yes
CUST-103242,Female,0,No,Yes,5,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),66.55,355.09,No
CUST-100582,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.73,1351.31,Yes
CUST-101680,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,63.52,4553.42,No
CUST-106324,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.78,2431.19,Yes
CUST-101436,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.69,1391.99,No
CUST-100571,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),76.18,2261.91,Yes
CUST-104646,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.15,769.77,No
CUST-100842,Female,0,Yes,Yes,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),63.09,3664.39,No
CUST-104599,Female,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.04,5401.2,No
CUST-100507,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.6,3260.89,No
CUST-106385,Female,1,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),88.52,1763.26,No
CUST-106021,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,79.94,5581.05,No
CUST-106091,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,93.6,5436.46,No
CUST-102513,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.18,3547.61,No
CUST-100788,Female,1,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.67,285.23,No
CUST-100194,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,78.86,711.2,Yes
CUST-106088,Male,0,No,No,47,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,62.14,2934.23,No
CUST-106002,Female,0,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),67.26,3818.4,No
CUST-105121,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.98,3631.08,No
CUST-106957,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.63,2042.77,No
CUST-100053,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.17,2532.41,No
CUST-100561,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.75,4618.09,No
CUST-105988,Female,1,No,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),74.16,1772.37,No
CUST-106110,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,91.65,5146.54,No
CUST-105687,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.43,1059.57,No
CUST-100412,Male,1,No,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,73.43,1721.07,Yes
CUST-100102,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,73.76,2559.32,No
CUST-106366,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,84.51,2510.27,No
CUST-100059,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1273.05,No
CUST-103643,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,57.2,284.08,No
CUST-104486,Female,1,No,No,38,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,61.39,2305.0,Yes
CUST-104988,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,43.51,1833.3,No
CUST-105309,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,69.16,4555.92,No
CUST-100244,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.71,695.94,No
CUST-102017,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,56.61,961.86,No
CUST-100921,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.72,4916.13,Yes
CUST-105682,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),59.83,487.17,No
CUST-103742,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,67.28,1954.27,No
CUST-101224,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,61.97,1950.16,No
CUST-105793,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,91.18,4842.85,No
CUST-102123,Female,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),58.61,203.17,Yes
CUST-104787,Male,1,Yes,Yes,67,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.62,4039.22,No
CUST-101115,Male,0,Yes,Yes,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),63.27,1004.2,No
CUST-106813,Female,1,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.15,3072.68,No
CUST-103249,Male,0,No,No,32,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.49,2688.12,Yes
CUST-105770,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.95,5016.46,No
CUST-104512,Male,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),86.79,6159.69,No
CUST-106979,Male,1,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.97,5133.17,No
CUST-105444,Male,0,Yes,No,33,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,66.99,2214.48,No
CUST-106621,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,69.97,67.26,No
CUST-106321,Female,1,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.77,2368.94,No
CUST-100996,Female,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.4,1420.59,No
CUST-101682,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),80.83,646.07,No
CUST-101227,female ,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.28,559.92,No
CUST-105822,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,69.4,3574.49,Yes
CUST-105606,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,76.27,1595.34,No
CUST-106379,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.16,1364.2,No
CUST-103698,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.12,4069.58,No
CUST-105632,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,85.12,453.12,Yes
CUST-101078,Male,0,No,No,68,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.98,5198.64,No
CUST-106436,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.35,0.0,No
CUST-105757,Female,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.42,99.25,No
CUST-101591,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.52,290.74,Yes
CUST-100402,Male,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),61.81,3266.43,Yes
CUST-102419,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,79.12,1175.27,No
CUST-101719,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),49.16,1379.52,No
CUST-105353,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.33,934.93,No
CUST-104465,Male,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,81.25,2030.72,Yes
CUST-103349,Female,1,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.26,477.48,No
CUST-101326,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,74.67,2930.82,No
CUST-102789,Female,1,No,Yes,40,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.13,2623.0,No
CUST-104082,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,88.13,2557.44,No
CUST-106888,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,68.89,1665.33,No
CUST-100079,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.87,506.84,No
CUST-103219,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.36,22.36,No
CUST-104315,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.21,851.12,No
CUST-106909,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.96,1495.9,No
CUST-101144,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.98,220.2,No
CUST-104230,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.09,4245.35,No
CUST-104886,Female,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.98,72.4,No
CUST-102785,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),73.07,371.81,No
CUST-101670,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),68.22,2425.91,No
CUST-103151,Male,1,Yes,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.84,4921.05,Yes
CUST-106769,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.94,3723.24,Yes
CUST-103399,Female,1,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.61,422.37,No
CUST-103015,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),63.35,575.8,No
CUST-101023,Female,1,Yes,Yes,29,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.54,1801.24,Yes
CUST-101283,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,77.8,2875.73,Yes
CUST-103283,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.07,1095.83,No
CUST-103452,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),51.82,1300.28,No
CUST-103929,Female,1,No,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,69.27,113.17,Yes
CUST-102376,Female,0,No,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,46.67,111.35,No
CUST-101157,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.27,1059.16,No
CUST-106731,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,81.3,120.15,No
CUST-106189,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.4,1434.78,Yes
CUST-104876,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.15,1320.56,No
CUST-101858,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.05,1422.96,No
CUST-101981,Female,0,No,No,62,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,72.51,4464.93,No
CUST-103061,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.25,73.69,No
CUST-106450,Female,0,No,No,38,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,59.94,2288.4,No
CUST-103126,Female,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,76.65,76.65,No
CUST-106471,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.72,2912.87,No
CUST-100892,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.16,1988.44,No
CUST-104384,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.72,2450.26,No
CUST-100730,Female,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),95.51,667.67,No
CUST-101583,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.57,243.66,No
CUST-100187,Male,1,No,No,64,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.07,3898.71,No
CUST-104553,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),83.37,1354.74,No
CUST-106406,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.55,754.96,No
